YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 10 12 00 183  6.7  8.3  0.93  7.69  5.13 999 1017.7   1.6   5.6   0.1 99.0 99.00
2005 01 10 13 00 201  8.3 10.4  0.95  7.14  4.66 999 1017.8   1.6   5.5  -0.4 99.0 99.00
2005 01 10 14 00 187  8.5 10.1  0.84  2.86  3.90 999 1017.3   2.0   5.5   0.1 99.0 99.00
2005 01 10 15 00 197  9.5 12.2  0.82  2.78  3.69 999 1016.5   3.1   5.6   0.5 99.0 99.00
2005 01 10 16 00 207  9.1 11.4  0.88  7.14  3.86 999 1015.0   3.9   5.6   1.4 99.0 99.00
2005 01 10 17 00 233  9.6 11.6  1.07  3.23  3.69 999 1013.4   4.7   5.6   2.2 99.0 99.00
2005 01 10 18 00 237 10.5 12.8  1.09  3.57  3.61 999 1012.3   4.7   5.6   2.4 99.0 99.00
2005 01 10 19 00 237  8.9 10.9  1.02  3.45  3.53 999 1011.8   4.7   5.6   2.6 99.0 99.00
2005 01 10 20 00 248  8.0  9.6 99.00 99.00 99.00 999 1012.3   4.8   5.6   2.7 99.0 99.00
2005 01 10 21 00 252  8.3 10.7  0.76  3.03  3.39 999 1012.7   5.1   5.6   2.3 99.0 99.00
2005 01 10 22 00 254  8.8 11.0  0.72  3.13  3.32 999 1013.2   4.8   5.6   2.1 99.0 99.00
2005 01 10 23 00 255  8.3 10.6  0.77  3.13  3.36 999 1014.0   4.4   5.5   1.6 99.0 99.00
2005 01 11 00 00 263  7.2  8.6  0.73  3.23  3.46 999 1014.7   4.4   5.5   0.6 99.0 99.00
2005 01 11 01 00 272  8.1 10.0  0.75  3.23  3.48 999 1015.1   4.5   5.5   0.0 99.0 99.00
2005 01 11 02 00 286 11.4 13.5  0.82  3.45  3.38 999 1015.7   4.4   5.5  -1.5 99.0 99.00
2005 01 11 03 00 280  9.7 11.5  0.96  3.33  3.50 999 1016.6   4.1   5.5  -1.4 99.0 99.00
2005 01 11 04 00 285  8.6 10.0  0.82  3.45  3.43 999 1017.1   3.8   5.6  -1.9 99.0 99.00
2005 01 11 05 00 272  6.9  8.4  0.69  3.23  3.23 999 1017.2   3.6   5.6  -1.5 99.0 99.00
2005 01 11 06 00 263  8.4 10.3  0.60  2.78  3.29 999 1017.8   3.3   5.5  -1.7 99.0 99.00
2005 01 11 07 00 273  9.1 11.2  0.65  2.86  3.16 999 1018.7   3.5   5.5  -1.5 99.0 99.00
2005 01 11 08 00 278  6.9  8.4  0.59  2.94  3.04 999 1019.6   3.0   5.5  -2.1 99.0 99.00
2005 01 11 09 00 293  8.9 10.4  0.54  2.86  3.03 999 1020.0   2.8   5.5  -2.7 99.0 99.00
2005 01 11 10 00 298 10.4 12.6  0.70  2.94  3.18 999 1020.7   2.1   5.4  -5.8 99.0 99.00
2005 01 11 11 00 315  8.8 10.2  0.73  3.23  3.28 999 1022.2   1.6   5.2  -6.2 99.0 99.00
2005 01 11 12 00 318  9.3 11.3  0.68  3.23  3.12 999 1023.4   1.1   5.3  -7.3 99.0 99.00
2005 01 11 13 00 340  6.8  8.1  0.77  3.33  3.30 999 1025.1   0.2   5.6  -6.7 99.0 99.00
2005 01 11 14 00 325  7.4  9.6  0.72  3.13  3.27 999 1026.4   0.0   5.6  -7.2 99.0 99.00
2005 01 11 15 00 323  5.8  7.7  0.69  3.23  3.32 999 1027.2  -0.6   5.6  -8.3 99.0 99.00
2005 01 11 16 00 326  4.0  6.1  0.59  2.94  3.33 999 1026.7  -0.4   5.6  -9.9 99.0 99.00
2005 01 11 17 00 325  4.8  5.9  0.46  2.78  3.23 999 1026.6  -0.5   5.6 -10.4 99.0 99.00
2005 01 11 18 00 286  2.6  4.0  0.38  2.56  3.22 999 1026.6  -0.4   5.6  -9.2 99.0 99.00
2005 01 11 19 00 293  1.6  2.5  0.27  9.09  3.70 999 1025.9  -0.1   5.6 -10.7 99.0 99.00
2005 01 11 20 00 332  1.4  2.2  0.29  9.09  4.08 999 1026.7   0.1   5.6 -11.1 99.0 99.00
2005 01 11 21 00 296  1.4  2.1  0.25  9.09  4.60 999 1027.4   0.4   5.5 -10.5 99.0 99.00
2005 01 11 22 00  13  1.4  2.3  0.28  5.26  4.80 999 1028.2   0.5   5.2  -9.6 99.0 99.00
2005 01 11 23 00 320  1.3  2.2  0.29  5.56  4.97 999 1028.7   0.8   5.2  -9.7 99.0 99.00
2005 01 12 00 00  65  0.5  1.1  0.37  4.35  4.73 999 1029.0   0.9   5.2  -9.3 99.0 99.00
2005 01 12 01 00  84  1.2  2.1  0.38  4.55  4.62 999 1029.7   1.2   5.5  -8.2 99.0 99.00
2005 01 12 02 00 122  2.3  4.1  0.35  4.35  4.60 999 1029.7   1.1   5.5  -7.2 99.0 99.00
2005 01 12 03 00 137  5.0  6.0  0.32  4.17  4.32 999 1029.3   0.1   5.4  -3.8 99.0 99.00
2005 01 12 04 00 119  2.9  4.1  0.31  4.17  4.34 999 1028.9  -0.6   5.2  -1.7 99.0 99.00
2005 01 12 05 00 119  3.9  5.0  0.31 11.11  4.50 999 1028.8   0.0   5.2  -3.6 99.0 99.00
2005 01 12 06 00  90  4.0  5.6  0.30  9.09  4.35 999 1028.8   0.9   5.2  -4.2 99.0 99.00
2005 01 12 07 00  88  5.2  6.6 99.00 99.00 99.00 999 1029.6   1.0   5.2  -4.3 99.0 99.00
2005 01 12 08 00  95  6.8  8.3  0.52  2.70  3.05 999 1028.9   0.7   5.2  -1.6 99.0 99.00
2005 01 12 09 00  91  6.0  7.4  0.70  3.13  3.25 999 1028.4   0.8   5.2  -0.7 99.0 99.00
2005 01 12 10 00  87  8.4 10.2  0.72  3.57  3.47 999 1028.3   1.3   5.2   0.5 99.0 99.00
2005 01 12 11 00  84  9.6 11.2  1.15  4.00  3.69 999 1028.1   1.6   5.4   1.0 99.0 99.00
2005 01 12 12 00  78  9.7 11.3  1.32  4.76  3.94 999 1028.3   1.7   5.2   0.7 99.0 99.00
2005 01 12 13 00  79  9.7 11.4  1.73  5.26  4.35 999 1028.3   2.0   5.2   1.2 99.0 99.00
2005 01 12 14 00  86  9.5 11.3  1.77  5.56  4.52 999 1028.2   2.4   5.4   1.5 99.0 99.00
2005 01 12 15 00  85  9.8 11.8  1.94  5.56  4.61 999 1028.2   2.7   5.5   2.0 99.0 99.00
2005 01 12 16 00  78 10.5 12.6  1.98  5.88  4.71 999 1027.4   3.1   5.5   2.8 99.0 99.00
2005 01 12 17 00  77 10.3 12.5  2.44  6.25  5.12 999 1026.1   3.2   5.5   2.9 99.0 99.00
2005 01 12 18 00  74  9.4 11.4  2.37  6.25  5.18 999 1025.1   3.6   5.5   3.1 99.0 99.00
2005 01 12 19 00  67  9.3 11.1  2.21  6.67  5.27 999 1025.0   3.5   5.5   3.3 99.0 99.00
2005 01 12 20 00  71  9.6 11.2  2.34  7.14  5.37 999 1024.1   3.7   5.5   3.5 99.0 99.00
2005 01 12 21 00  71  8.7 10.5  2.33  7.14  5.27 999 1024.2   4.0   5.5   3.8 99.0 99.00
2005 01 12 22 00  65  7.8  9.5  2.42  7.69  5.67 999 1024.4   4.3   5.2   4.1 99.0 99.00
2005 01 12 23 00  54  7.6  9.1  2.53  7.69  5.84 999 1024.3   4.3   5.2   4.2 99.0 99.00
2005 01 13 00 00  54  6.5  7.9  2.44  7.69  5.82 999 1024.2   4.5   5.2   4.4 99.0 99.00
2005 01 13 01 00  57  5.8  7.2  2.45  7.69  5.93 999 1023.8   4.8   5.2   4.7 99.0 99.00
2005 01 13 02 00  26  5.8  6.8  2.49  8.33  6.07 999 1023.9   4.7   5.2   4.6 99.0 99.00
2005 01 13 03 00  14  5.3  6.7  2.24  8.33  5.76 999 1024.0   4.8   5.2   4.6 99.0 99.00
2005 01 13 04 00   4  7.0  7.9  2.23  8.33  5.93 999 1023.7   4.6   5.5   4.5 99.0 99.00
2005 01 13 05 00 343  8.2  9.8  2.43  8.33  6.08 999 1023.7   2.4   5.5   2.2 99.0 99.00
2005 01 13 06 00 355  8.3  9.8  2.18  9.09  5.55 999 1023.8   1.2   5.5   1.0 99.0 99.00
2005 01 13 07 00 360  6.5  8.4  2.48  8.33  6.09 999 1023.8   0.9   5.5   0.8 99.0 99.00
2005 01 13 08 00 352  5.8  7.3  2.25  8.33  6.03 999 1024.5   0.9   5.3   0.7 99.0 99.00
2005 01 13 09 00 353  4.8  6.2  2.13  8.33  6.23 999 1024.7   0.8   5.2   0.7 99.0 99.00
2005 01 13 10 00 347  4.1  5.4  1.99  9.09  6.30 999 1025.1   0.8   5.1   0.7 99.0 99.00
2005 01 13 11 00   7  4.4  5.6  1.97  8.33  6.33 999 1024.2   1.0   5.1   0.9 99.0 99.00
2005 01 13 12 00  20  3.6  4.6  2.04  8.33  6.28 999 1024.9   1.6   5.1   1.4 99.0 99.00
2005 01 13 13 00  46  2.4  3.3  1.76  8.33  6.06 999 1024.5   2.0   5.1   1.8 99.0 99.00
2005 01 13 14 00  53  1.9  3.3  1.65  8.33  5.88 999 1024.8   2.4   5.1   2.3 99.0 99.00
2005 01 13 15 00 118  2.6  3.4  1.73  8.33  6.17 999 1024.4   3.5   5.1   3.4 99.0 99.00
2005 01 13 16 00 136  2.3  3.0  1.61  8.33  6.01 999 1023.7   3.9   5.2   3.8 99.0 99.00
2005 01 13 17 00 166  2.1  2.7  1.46  8.33  5.94 999 1022.7   4.3   5.5   4.2 99.0 99.00
2005 01 13 18 00 146  2.9  3.4  1.27  8.33  5.69 999 1020.9   4.3   5.5   4.2 99.0 99.00
2005 01 13 19 00 162  3.3  4.1  1.15  8.33  5.92 999 1019.9   4.7   5.5   4.6 99.0 99.00
2005 01 13 20 00 147  2.3  2.8  1.16  8.33  6.19 999 1019.5   5.1   5.5   5.0 99.0 99.00
2005 01 13 21 00  98  1.6  2.1  1.25  8.33  6.49 999 1019.5   5.5   5.2   5.4 99.0 99.00
2005 01 13 22 00 183  5.5  6.9  1.13  8.33  6.56 999 1018.7   8.8   5.1   8.7 99.0 99.00
2005 01 13 23 00 180  5.5  6.1  1.03  8.33  6.07 999 1018.3   8.7   5.1   8.6 99.0 99.00
2005 01 14 00 00 175  5.8  8.1  1.22  7.69  5.92 999 1018.5   8.8   5.2   8.7 99.0 99.00
2005 01 14 01 00 180  7.1  9.7  1.18  7.69  5.51 999 1017.7   9.8   5.2   9.7 99.0 99.00
2005 01 14 02 00 192  6.4  7.3  1.17  8.33  4.89 999 1017.2  10.2   5.2  10.1 99.0 99.00
2005 01 14 03 00 184  6.0  7.9  1.17  7.69  4.36 999 1016.2  10.3   5.2  10.2 99.0 99.00
2005 01 14 04 00 186  7.6  8.8  1.20  7.69  4.50 999 1015.9  10.8   5.2  10.7 99.0 99.00
2005 01 14 05 00 188  7.3  8.2  1.14  8.33  4.56 999 1014.8  10.6   5.2  10.6 99.0 99.00
2005 01 14 06 00 187  7.1  9.6  1.27  8.33  4.31 999 1013.7  11.3   5.2  11.2 99.0 99.00
2005 01 14 07 00 178 10.2 11.6  1.24  8.33  4.18 999 1012.7  12.2   5.2  12.1 99.0 99.00
2005 01 14 08 00 178 10.7 12.2  1.32  4.35  4.11 999 1011.7  12.6   5.2  12.5 99.0 99.00
2005 01 14 09 00 180 11.3 13.8  1.44  4.76  4.21 999 1010.8  13.5   5.4  13.4 99.0 99.00
2005 01 14 10 00 182 10.8 12.6  1.61  5.26  4.32 999 1010.3  13.3   5.5  13.1 99.0 99.00
2005 01 14 11 00 191  9.9 13.7  1.84  5.00  4.40 999 1009.9  13.1   5.2  12.5 99.0 99.00
2005 01 14 12 00 201 13.6 17.8  1.85  4.35  4.29 999 1008.9  14.7   5.2  13.7 99.0 99.00
2005 01 14 13 00 195 12.3 15.3  1.91  4.35  4.42 999 1008.6  14.3   5.2  13.0 99.0 99.00
2005 01 14 14 00 201 14.6 21.4  2.10  4.35  4.47 999 1008.3  15.1   5.2  12.9 99.0 99.00
2005 01 14 15 00 207 12.9 16.1  2.02  4.35  4.49 999 1008.8  14.6   5.5  12.8 99.0 99.00
2005 01 14 16 00 331 11.9 16.8  1.72  4.55  4.51 999 1011.0 999.0   5.5 999.0 99.0 99.00
2005 01 14 17 00 303  8.6 10.7  1.43  4.00  4.13 999 1013.3   5.6   5.5   4.7 99.0 99.00
2005 01 14 18 00 314  9.3 11.5  1.22  3.85  4.08 999 1014.1   4.8   5.5   4.1 99.0 99.00
2005 01 14 19 00 309 11.9 14.1  1.19  3.57  3.65 999 1015.8   4.4   5.2   3.0 99.0 99.00
2005 01 14 20 00 322 13.7 16.6  1.42  4.00  3.85 999 1017.5   3.0   5.2   1.6 99.0 99.00
2005 01 14 21 00 336  8.0  9.6  1.20  3.85  3.76 999 1020.3   2.4   5.2   1.7 99.0 99.00
2005 01 14 22 00 313  3.5  4.7  0.80  3.33  3.80 999 1021.2   2.9   5.2   1.6 99.0 99.00
2005 01 14 23 00 285  4.0  5.1  0.65  7.69  4.09 999 1022.7   3.2   5.1   1.3 99.0 99.00
2005 01 15 00 00 278  4.8  5.8  0.55  7.69  5.02 999 1023.6   3.8   5.1   2.2 99.0 99.00
2005 01 15 01 00 294  6.4  8.7  0.59  8.33  5.49 999 1024.2   4.3   5.1   0.3 99.0 99.00
2005 01 15 02 00 304  9.3 11.0  0.73  7.69  3.70 999 1025.8   3.7   5.1  -1.2 99.0 99.00
2005 01 15 03 00 300  8.5 10.2  0.87  3.13  3.67 999 1027.3   3.2   5.1  -3.5 99.0 99.00
2005 01 15 04 00 308  8.9 10.8  1.05  3.45  3.61 999 1028.3   2.1   5.2  -5.1 99.0 99.00
2005 01 15 05 00 313  8.9 10.4  0.95  3.57  3.63 999 1028.9   1.3   5.2  -5.7 99.0 99.00
2005 01 15 06 00 314  9.5 11.1  0.93  3.23  3.49 999 1029.8   0.9   5.2  -5.5 99.0 99.00
2005 01 15 07 00 330 10.2 12.8  1.11  3.70  3.56 999 1031.3   0.1   5.2  -7.9 99.0 99.00
2005 01 15 08 00 320  8.9 11.3  1.03  3.57  3.65 999 1032.8  -0.4   5.2  -7.7 99.0 99.00
2005 01 15 09 00 342  7.1  8.6  0.94  3.57  3.75 999 1033.4  -1.0   5.2  -7.6 99.0 99.00
2005 01 15 10 00 338  6.6  8.7  0.92  3.23  3.63 999 1034.7  -1.4   5.1  -8.5 99.0 99.00
2005 01 15 11 00 342  5.9  7.4  0.85  3.33  3.76 999 1036.1  -1.8   5.1  -9.3 99.0 99.00
2005 01 15 12 00 344  4.3  6.7  0.82  4.55  3.95 999 1037.5  -1.9   5.1  -8.5 99.0 99.00
2005 01 15 13 00 345  3.6  5.9  0.79 10.00  4.16 999 1037.7  -2.2   5.1 -10.1 99.0 99.00
2005 01 15 14 00 355  3.1  5.0  0.79  5.00  4.32 999 1039.0  -2.1   5.1  -9.6 99.0 99.00
2005 01 15 15 00 350  4.1  7.0  0.83  5.26  4.82 999 1039.8  -1.9   5.1  -8.8 99.0 99.00
2005 01 15 16 00 328  3.1  4.7  0.85  4.55  4.63 999 1040.4  -1.9   5.1  -8.4 99.0 99.00
2005 01 15 17 00 301  3.3  4.7  0.73  5.56  4.70 999 1039.8  -2.1   5.1  -8.7 99.0 99.00
2005 01 15 18 00 278  3.0  4.5  0.61  5.00  4.61 999 1039.3  -1.9   5.2  -8.7 99.0 99.00
2005 01 15 19 00 272  1.7  2.7  0.60  4.76  4.95 999 1039.0  -1.6   5.2  -9.9 99.0 99.00
2005 01 15 20 00 286  2.7  4.7  0.58  5.00  5.20 999 1038.5  -1.2   5.2 -11.8 99.0 99.00
2005 01 15 21 00 293  2.1  2.9  0.57 10.00  5.14 999 1039.1  -1.2   5.2 -12.7 99.0 99.00
2005 01 15 22 00 263  2.1  3.3  0.57  9.09  5.25 999 1039.0  -1.1   5.2 -11.8 99.0 99.00
2005 01 15 23 00 287  1.1  2.5  0.57 10.00  5.56 999 1039.6  -1.0   5.2 -10.7 99.0 99.00
2005 01 16 00 00 275  0.7  1.6  0.59  9.09  5.68 999 1039.8  -1.0   5.1 -10.9 99.0 99.00
2005 01 16 01 00 292  1.2  2.3  0.58  9.09  5.76 999 1039.9  -0.7   5.1 -10.6 99.0 99.00
2005 01 16 02 00 247  2.0  3.0  0.60 10.00  5.63 999 1040.7  -0.7   5.1  -9.7 99.0 99.00
2005 01 16 03 00 250  3.4  4.5  0.55  9.09  5.43 999 1040.6  -0.6   5.1  -8.1 99.0 99.00
2005 01 16 04 00 302  4.6  6.2  0.58  9.09  5.36 999 1040.2  -1.1   5.1  -8.0 99.0 99.00
2005 01 16 05 00 318  5.6  6.8  0.66  2.63  3.97 999 1039.6  -1.8   5.1  -8.6 99.0 99.00
2005 01 16 06 00 323  4.9  6.3  0.70  2.78  3.78 999 1039.2  -2.2   5.1  -9.0 99.0 99.00
2005 01 16 07 00 342  5.7  7.0  0.70  3.13  3.71 999 1039.1  -2.3   5.2  -9.4 99.0 99.00
2005 01 16 08 00 345  6.9  8.1  0.73  2.94  3.59 999 1038.9  -2.4   5.2  -9.5 99.0 99.00
2005 01 16 09 00 340  8.2  9.5  0.73  3.03  3.61 999 1039.1  -2.4   5.2 -11.2 99.0 99.00
2005 01 16 10 00 344  8.5 10.2  0.81  3.33  3.52 999 1038.1  -2.6   5.2 -10.3 99.0 99.00
2005 01 16 11 00 358  7.7  9.4  0.82  3.45  3.66 999 1037.7  -2.3   5.2  -9.0 99.0 99.00
2005 01 16 12 00   3  7.4  8.8  0.96  3.45  3.65 999 1037.8  -2.0   5.2  -8.6 99.0 99.00
2005 01 16 13 00   6  7.4  9.2  0.89  3.70  3.68 999 1038.0  -1.9   5.2  -9.0 99.0 99.00
2005 01 16 14 00   5  5.1  6.5  0.81  3.70  3.82 999 1038.2  -2.0   5.2  -7.9 99.0 99.00
2005 01 16 15 00  14  6.4  7.8  0.73  3.85  3.73 999 1037.6  -1.1   5.1  -9.2 99.0 99.00
2005 01 16 16 00  24  6.1  8.4  0.74  3.57  3.70 999 1036.0  -0.7   5.1  -9.4 99.0 99.00
2005 01 16 17 00  31  6.1  7.9  0.81  3.57  3.69 999 1033.7  -0.2   5.2  -6.2 99.0 99.00
2005 01 16 18 00  32  6.3  7.8  0.78  3.45  3.80 999 1032.9   0.5   5.2  -4.2 99.0 99.00
2005 01 16 19 00  25  7.1  8.5  0.82  3.13  3.52 999 1030.4   0.9   5.2  -3.6 99.0 99.00
2005 01 16 20 00  33  9.2 11.8  0.98  3.85  3.67 999 1028.7   0.0   5.2  -0.9 99.0 99.00
2005 01 16 21 00  27 10.2 13.3  1.27  4.35  3.91 999 1027.8   0.8   5.2  -0.6 99.0 99.00
2005 01 16 22 00  28  8.7 10.3  1.69  5.00  4.33 999 1026.7   0.8   5.2  -0.8 99.0 99.00
2005 01 16 23 00  55 10.9 12.5  1.80  5.26  4.60 999 1025.7   1.7   5.2  -2.2 99.0 99.00
2005 01 17 00 00  47 11.4 13.6  2.39  5.88  5.06 999 1025.2   1.3   5.2  -2.4 99.0 99.00
2005 01 17 01 00  40 11.7 14.1  2.72  6.67  5.34 999 1024.0   0.5   5.2  -1.5 99.0 99.00
2005 01 17 02 00  25 12.6 15.6  2.83  7.14  5.69 999 1022.9   0.0   5.2  -0.6 99.0 99.00
2005 01 17 03 00  29 13.4 17.0  3.52  7.69  6.05 999 1021.1  -0.2   5.1  -0.7 99.0 99.00
2005 01 17 04 00  19 13.2 15.8  3.75  7.69  6.17 999 1020.3  -0.3   5.1  -1.3 99.0 99.00
2005 01 17 05 00   8 14.8 19.3  4.02  8.33  6.43 999 1019.0  -1.2   5.1  -1.5 99.0 99.00
2005 01 17 06 00  12 14.8 18.0  4.43  8.33  6.80 999 1017.9  -1.4   5.1  -1.8 99.0 99.00
2005 01 17 07 00   5 14.3 18.4  4.29  9.09  6.69 999 1017.0  -1.3   5.1  -2.2 99.0 99.00
2005 01 17 08 00 352 14.7 17.5  4.46  9.09  6.74 999 1016.8  -2.3   5.2  -2.9 99.0 99.00
2005 01 17 09 00 360 15.6 18.6  4.45 10.00  6.89 999 1016.3  -2.8   5.2  -4.2 99.0 99.00
2005 01 17 10 00 355 14.2 17.6  4.54 10.00  7.11 999 1016.5  -3.1   5.2  -4.4 99.0 99.00
2005 01 17 11 00 350 13.1 16.9  4.35 10.00  7.14 999 1017.0  -3.6   5.1  -5.2 99.0 99.00
2005 01 17 12 00 347 11.8 14.2  4.70  9.09  7.48 999 1017.5  -4.1   5.1  -5.6 99.0 99.00
2005 01 17 13 00 345 11.4 13.9  4.61 10.00  7.43 999 1017.9  -4.5   5.1  -6.3 99.0 99.00
2005 01 17 14 00 336  9.8 13.3  4.03 11.11  7.47 999 1018.1  -5.1   5.1  -7.4 99.0 99.00
2005 01 17 15 00 332  9.1 11.6  4.10 11.11  7.67 999 1018.5  -5.2   5.1  -8.8 99.0 99.00
2005 01 17 16 00 328  7.5  9.7  3.89 11.11  7.95 999 1018.0  -4.9   5.2  -9.2 99.0 99.00
2005 01 17 17 00 312  8.4 11.3  3.91 11.11  7.83 999 1017.2  -4.1   5.2  -9.2 99.0 99.00
2005 01 17 18 00 301  9.2 11.1  3.32 11.11  7.14 999 1016.8  -4.7   5.2  -7.8 99.0 99.00
2005 01 17 19 00 308  9.9 13.9  3.40 11.11  7.77 999 1016.7  -4.5   5.2  -9.5 99.0 99.00
2005 01 17 20 00 305 11.5 14.8  3.44 11.11  7.39 999 1016.6  -4.1   5.2 -10.3 99.0 99.00
2005 01 17 21 00 302 11.9 15.6  3.30 11.11  6.63 999 1016.9  -4.3   5.2 -10.9 99.0 99.00
2005 01 17 22 00 308 12.7 16.8  2.92 12.50  6.29 999 1017.8  -4.8   5.2 -10.6 99.0 99.00
2005 01 17 23 00 312 12.4 16.1  3.33 11.11  6.68 999 1019.0  -5.6   5.1 -12.2 99.0 99.00
2005 01 18 00 00 303 11.4 14.6  3.03 12.50  6.54 999 1020.1  -6.1   5.1 -12.4 99.0 99.00
2005 01 18 01 00 313 13.9 17.0  3.13 11.11  6.31 999 1020.4  -6.6   5.1 -13.3 99.0 99.00
2005 01 18 02 00 320 12.1 15.1  3.06 11.11  6.41 999 1021.0  -7.4   5.1 -13.4 99.0 99.00
2005 01 18 03 00 320 12.4 16.4  2.69 11.11  6.09 999 1021.1  -8.2   5.1 -13.6 99.0 99.00
2005 01 18 04 00 311 12.1 15.4  2.58 11.11  5.91 999 1021.7  -8.8   5.1 -13.4 99.0 99.00
2005 01 18 05 00 309 13.4 17.0  2.25 11.11  5.20 999 1021.4  -9.2   5.1 -15.3 99.0 99.00
2005 01 18 06 00 300 13.1 16.8  1.94  9.09  5.13 999 1021.7 -10.2   5.1 -14.8 99.0 99.00
2005 01 18 07 00 301 12.0 16.7  2.08 10.00  5.02 999 1022.4 -10.7   5.1 -15.5 99.0 99.00
2005 01 18 08 00 302 12.1 15.7  1.90 10.00  4.88 999 1022.9 -11.2   5.1 -15.9 99.0 99.00
2005 01 18 09 00 300 13.8 16.8  1.88  4.17  4.58 999 1023.2 -11.6   5.1 -15.7 99.0 99.00
2005 01 18 10 00 294 13.2 17.3  1.88  4.55  4.77 999 1023.5 -11.7   5.1 -16.3 99.0 99.00
2005 01 18 11 00 304 14.0 18.9  1.93  4.55  4.66 999 1024.0 -12.1   4.9 -16.0 99.0 99.00
2005 01 18 12 00 304 12.1 17.5  1.87  4.76  4.52 999 1025.1 -12.2   4.9 -15.6 99.0 99.00
2005 01 18 13 00 308 12.1 17.1  1.77  4.35  4.32 999 1026.1 -12.7   4.8 -16.0 99.0 99.00
2005 01 18 14 00 308 12.8 16.6  1.51  4.35  4.17 999 1026.9 -13.0   4.8 -16.6 99.0 99.00
2005 01 18 15 00 313 12.1 15.5  1.57  4.17  4.16 999 1028.1 -12.9   4.8 -16.9 99.0 99.00
2005 01 18 16 00 316 12.0 15.2  1.62  4.55  4.32 999 1028.2 -12.7   4.8 -16.2 99.0 99.00
2005 01 18 17 00 316 10.5 13.3  1.55  4.35  4.31 999 1028.3 -12.6   4.8 -17.3 99.0 99.00
2005 01 18 18 00 312 11.0 13.6  1.49  4.17  4.17 999 1028.2 -11.7   4.8 -16.5 99.0 99.00
2005 01 18 19 00 305 10.9 15.2  1.52  4.17  4.27 999 1028.4 -11.1   4.8 -17.7 99.0 99.00
2005 01 18 20 00 315  9.9 12.6  1.47  4.17  4.14 999 1028.8 -10.1   4.8 -15.0 99.0 99.00
2005 01 18 21 00 310 11.3 14.2  1.61  4.17  4.19 999 1029.4 -10.0   4.8 -16.1 99.0 99.00
2005 01 18 22 00 307 11.8 15.1  1.53  4.55  4.14 999 1029.9 -10.2   4.8 -15.1 99.0 99.00
2005 01 18 23 00 310 11.7 14.7  1.66  4.35  4.13 999 1031.4 -10.9   4.8 -15.6 99.0 99.00
2005 01 19 00 00 312 11.8 14.5  1.70  4.55  4.17 999 1032.2 -11.1   4.8 -16.2 99.0 99.00
2005 01 19 01 00 311 10.2 12.8  1.49  4.35  3.99 999 1032.9 -11.3   4.8 -15.7 99.0 99.00
2005 01 19 02 00 316 10.4 13.4  1.35  4.00  3.96 999 1033.2 -11.8   4.8 -15.2 99.0 99.00
2005 01 19 03 00 311  9.3 11.7  1.20  3.70  3.78 999 1033.6 -12.2   4.8 -15.7 99.0 99.00
2005 01 19 04 00 315  7.2  9.6  1.10  3.70  3.83 999 1033.6 -12.6   4.8 -16.8 99.0 99.00
2005 01 19 05 00 316  6.9 10.0  1.02  3.57  3.80 999 1033.6 -12.7   4.8 -16.2 99.0 99.00
2005 01 19 06 00 326  5.2  7.1  0.91  3.57  3.85 999 1033.4 -12.6   4.8 -15.6 99.0 99.00
2005 01 19 07 00 321  4.1  5.9  0.77  3.23  3.93 999 1033.6 -12.5   4.8 -16.2 99.0 99.00
2005 01 19 08 00 325  4.0  5.6  0.66  5.00  4.03 999 1033.4 -12.8   4.8 -15.4 99.0 99.00
2005 01 19 09 00 300  2.9  5.2  0.62  4.76  3.98 999 1032.9 -12.7   4.8 -14.9 99.0 99.00
2005 01 19 10 00 244  0.5  1.4  0.57  4.76  4.36 999 1031.3 -12.2   4.8 -14.1 99.0 99.00
2005 01 19 11 00 318  1.2  2.9  0.51  5.26  4.46 999 1031.4 -11.3   4.8 -12.9 99.0 99.00
2005 01 19 12 00 297  0.2  0.9  0.53 11.11  4.85 999 1031.3 -10.9   4.8 -12.8 99.0 99.00
2005 01 19 13 00 203  1.1  2.3  0.51 11.11  5.02 999 1030.5 -10.0   4.8 -11.8 99.0 99.00
2005 01 19 14 00 267  0.8  2.4  0.54 11.11  5.03 999 1029.9  -9.3   4.8 -11.0 99.0 99.00
2005 01 19 15 00 234  2.3  3.6  0.49  5.56  5.17 999 1029.6  -8.6   4.8  -9.7 99.0 99.00
2005 01 19 16 00 200  6.0  7.7  0.47 10.00  5.52 999 1028.3  -8.2   4.8 -11.2 99.0 99.00
2005 01 19 17 00 184  5.6  7.6  0.51 11.11  5.45 999 1026.8  -7.5   4.8 -10.1 99.0 99.00
2005 01 19 18 00 180  6.0  8.0  0.55  2.63  3.40 999 1025.1  -6.4   4.8  -9.4 99.0 99.00
2005 01 19 19 00 180  6.3  8.4  0.58  2.94  3.74 999 1023.6  -5.4   4.8  -8.6 99.0 99.00
2005 01 19 20 00 168  5.9  8.1  0.61  3.23  3.65 999 1022.6  -4.5   4.8  -8.0 99.0 99.00
2005 01 19 21 00 170  6.8  8.5  0.69  3.33  3.63 999 1021.2  -3.7   4.8  -6.9 99.0 99.00
2005 01 19 22 00 158  8.2  9.7  0.72  3.57  3.57 999 1019.5  -3.0   4.8  -5.4 99.0 99.00
