Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DELTAMETHRIN = 97805)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ETOXAZOLE = 107091)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",300,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)",200,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",200,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)",600,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","45,300",
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",200,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRIC ACID = 128955)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","98,100",
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB",FERTILIZER,FERTILIZER: (NITROGEN),"84,000",
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB",FERTILIZER,FERTILIZER: (PHOSPHATE), (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB",FERTILIZER,FERTILIZER: (POTASH), (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB",FERTILIZER,FERTILIZER: (SULFUR), (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)", (NA),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)", (NA),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",0.358,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OCTANOATE = 23306)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXIDE = 25601)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",0.324,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",0.216,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",0.079,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (OXATHIAPIPROLIN = 128111)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (POTASSIUM BICARBON. = 73508)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",0.182,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (QUINOLINE = 55459)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (STREPTOMYCES LYDICUS = 6327)", (NA),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACEQUINOCYL = 6329)",0.303,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",0.501,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)", (NA),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)", (NA),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI EG7841 = 6453)", (NA),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI SA-11 = 6519)", (NA),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUB AIZAWAI GC-91 = 6426)", (NA),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DELTAMETHRIN = 97805)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ETOXAZOLE = 107091)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",0.129,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,RASPBERRIES,"RASPBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)", (D),
